web_scraper_order,web_scraper_start_url,pagination,data,review_date,review_count,context,buyer,title,rating,image,url,listing_id
1781159792-16,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=26,"V on Sep 3, 2025",2025-09-03,1.0,"lovely gift for a friend, shipped very quickly!",V,"Emily Henry Books Stamp Tote Bag, Beach Read Canvas Bag, Happy Place Inspired Bag, Book Lovers Gift, Emily Henry Fan Merch",5 out of 5 stars,https://i.etsystatic.com/7085973211/r/il/bcade0/7085973211/il_340x270.7085973211_kveh.jpg,https://www.etsy.com/listing/4338831295/emily-henry-books-stamp-tote-bag-beach?ref=shop_review,4338831295
1781159792-18,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=26,"Stephanie on Sep 3, 2025",2025-09-03,2.0,The design was so cool!,Stephanie,"Pottsfield Harvest Festival Shirt Comfort Colors Shirt, Pumpkin Village T Shirt, Vintage Cartoon Tee For Halloween Season, AutumnApparelGift",5 out of 5 stars,https://i.etsystatic.com/7098729042/r/il/24ab4e/7098729042/il_340x270.7098729042_gifg.jpg,https://www.etsy.com/listing/4349998710/pottsfield-harvest-festival-shirt?ref=shop_review,4349998710
1781159792-19,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=26,"LoriAnne on Sep 3, 2025",2025-09-03,1.0,Super cute and fast shipping,LoriAnne,"Halloween Tis the Season Comfort Colors Shirt, Spooky Season TShirt, Retro Halloween Aesthetic Shirt, Women's Halloween Shirt",5 out of 5 stars,https://i.etsystatic.com/7152669247/r/il/ca0e88/7152669247/il_340x270.7152669247_al6m.jpg,https://www.etsy.com/listing/4351264385/halloween-tis-the-season-comfort-colors?ref=shop_review,4351264385
1781159799-33,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=27,"Paige on Sep 2, 2025",2025-09-02,1.0,"I’ve gotten a few of these oversized for sleeping, love them!",Paige,"Salem Book Club Comfort Colors Shirt, Witches Reading T Shirt, Black Cat Spooky Halloween Tee, Gift For Reader",5 out of 5 stars,https://i.etsystatic.com/6272272285/r/il/5b9ecd/6272272285/il_340x270.6272272285_6yzz.jpg,https://www.etsy.com/listing/1784221139/salem-book-club-comfort-colors-shirt?ref=shop_review,1784221139
1781159799-35,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=27,"Mary on Sep 2, 2025",2025-09-02,3.0,Turned out super cute and arrived as expected,Mary,"Kuzco Poison Comfort Colors Shirt, Oh Right That Poison Llama Poison For Kuzco Shirt, Pick Your Poison Tee, The Emperor's New Groove TShirt",5 out of 5 stars,https://i.etsystatic.com/7062200730/r/il/cbda2c/7062200730/il_340x270.7062200730_r6xs.jpg,https://www.etsy.com/listing/4343127749/kuzco-poison-comfort-colors-shirt-oh?ref=shop_review,4343127749
1781159799-38,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=27,"ReAnne on Sep 1, 2025",2025-09-01,3.0,"Beautiful and comfortable sweatshirt, exactly as described. Very soft and bright colors. Absolutely love!!",ReAnne,"Support Your Local Library Sweatshirt, VSCO Librarian Crewneck, Bookworm Hoodie, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6506248071/r/il/3040ae/6506248071/il_340x270.6506248071_7p2i.jpg,https://www.etsy.com/listing/1831958423/support-your-local-library-sweatshirt?ref=shop_review,1831958423
1781159799-40,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=27,"Etsy buyer on Sep 1, 2025",2025-09-01,4.0,This shirt came so fast! I love it!,Etsy buyer,"Once Upon A Time Throne Of Glass Comfort Colors Shirt, Heir Of Fire TOG T Shirt, Aelin Galathynius Fire Heart Bookish TOG Tee, Bookish Gift",5 out of 5 stars,https://i.etsystatic.com/6985826320/r/il/f6821e/6985826320/il_340x270.6985826320_enmz.jpg,https://www.etsy.com/listing/4329090086/once-upon-a-time-throne-of-glass-comfort?ref=shop_review,4329090086
1781159799-42,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=25,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=27,"Elisabeth on Aug 31, 2025",2025-08-31,130.0,I can't wait to wear this to my book club!,Elisabeth,"Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee",5 out of 5 stars,https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg,https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review,1762772738
1781160308-7,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,,"Christina on Aug 31, 2025",2025-08-31,1.0,So comfy! I love it!,Christina,"Nevermore Academy Comfort Colors Shirt, Addams Inspired Clothing, Gothic Fashion, Halloween Costume, Addams Family Apparel",5 out of 5 stars,https://i.etsystatic.com/7166530429/r/il/fe871e/7166530429/il_340x270.7166530429_vk8p.jpg,https://www.etsy.com/listing/4354079224/nevermore-academy-comfort-colors-shirt?ref=shop_review,4354079224
1781160308-8,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,,"Brenda on Aug 30, 2025",2025-08-30,3.0,"I bought this for my niece for her birthday, and she loves it! Loved it so much that some of our friends decided to get the same shirt to wear to his upcoming concert.",Brenda,"Moonbeam Ice Cream Cookie Comfort Colors Shirt, American Music Tour 2025 T Shirt, Mystical Magical, Concer Tour Tee",5 out of 5 stars,https://i.etsystatic.com/6982930684/r/il/bec016/6982930684/il_340x270.6982930684_oeh7.jpg,https://www.etsy.com/listing/4328550546/moonbeam-ice-cream-cookie-comfort-colors?ref=shop_review,4328550546
1781160308-9,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,,"Lizzie on Aug 30, 2025",2025-08-30,2.0,"Such a cool design, and the shirt fits perfectly.",Lizzie,"Funny LOTR Comfort Colors Shirt For Fans, Second Breakfast Shirt, Bookworm Apparel, Cozy Fantasy Tee, Gift For Book Lover",5 out of 5 stars,https://i.etsystatic.com/6534471800/r/il/14691c/6534471800/il_340x270.6534471800_gz9x.jpg,https://www.etsy.com/listing/1851462715/funny-lotr-comfort-colors-shirt-for-fans?ref=shop_review,1851462715
1781160308-12,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,,"Katherine on Aug 30, 2025",2025-08-30,8.0,Great quality and fits really nice!,Katherine,"Suriel Tea Co Comfort Colors Shirt, New Acotar TShirt, Velaris The Night Court Gift, ACOTAR Suriel Tea Co Shirt, SJM Merch",5 out of 5 stars,https://i.etsystatic.com/6582586469/r/il/6b1003/6582586469/il_340x270.6582586469_ls00.jpg,https://www.etsy.com/listing/1837263638/suriel-tea-co-comfort-colors-shirt-new?ref=shop_review,1837263638
1781160308-14,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,,"aaron on Aug 29, 2025",2025-08-29,1.0,Love the look and it is awesome,aaron,"Dungeon Crawler Carl Shirt Comfort Colors, New Achievement T Shirt, Princess Donut & Mongo Tee, Bookish Graphic Sci-Fi Reader Gift",5 out of 5 stars,https://i.etsystatic.com/7166499181/r/il/199cc8/7166499181/il_340x270.7166499181_hx2z.jpg,https://www.etsy.com/listing/4354087667/dungeon-crawler-carl-shirt-comfort?ref=shop_review,4354087667
1781160315-15,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=29,"Inactive account on Aug 29, 2025",2025-08-29,2.0,I love it so much thank you,,"Summer I Turned Pretty 2 Sided Comfort Color Shirt, Team Conrad Team Jeremiah, Cousins Beach Tee, Summer Vibes, Bookish Merch",5 out of 5 stars,https://i.etsystatic.com/7079156570/r/il/9aebf6/7079156570/il_340x270.7079156570_63li.jpg,https://www.etsy.com/listing/4346152227/summer-i-turned-pretty-2-sided-comfort?ref=shop_review,4346152227
1781160315-17,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=29,"Kat on Aug 29, 2025",2025-08-29,1.0,LOVE LOVE LOVE!! I am so happy with this mug! Perfect treat for myself!! Thanks so much!,Kat,"Fourth Wing Series Mug For Fans, War College Ceramic Mug, Dragon Rider Bookish Coffee Mug, Book Lover Gift",5 out of 5 stars,https://i.etsystatic.com/6667512063/r/il/145178/6667512063/il_340x270.6667512063_b8p4.jpg,https://www.etsy.com/listing/1869211009/fourth-wing-series-mug-for-fans-war?ref=shop_review,1869211009
