shop_name,listing_id,title,tags,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20
Replace Mockup,1771664220,"Hot To Go Comfort Colors Shirt, Midwest Princess T-Shirt, Queer Pop Music Fans Tee, Chappell Hot To Go Shirt, Gift For Pink Pony Fans","Hot To Go Shirt, Chappell Roan Shirt, Chappell Roan Merch, Chappell Roan Tour, Wlw Shirt, Good Luck Babe Shirt, Is It Casual Now, Hot To Go Chappell, Midwest Princess Tee, Pink Pony Club Tee, Pink Pony Club Shirt, Whimsigothic Shirt, Red Wine Supernova",D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1771664220_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1744982736,"The Black Dog Old Habits Die Screaming Comfort Colors Shirt, The Black Dog Graphic TShirt, TTPD Merch, TS Inspired","Comfort Colors Shirt, The Tortured Poets, 2 Sided Shirt, Subtle Taylor Merch, Ttpd Tshirt, The Black Dog Shirt, The Black Dog Ttpd, Taylor The Black Dog, Eras Black Dog, Black Dog Bar, Black Dog Shirt, Old Habits Die, Screaming TTPD",D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744982736_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1759670633,"The Viper Queen Crescent City Comfort Colors Shirt, Meat Market Memento Mori, Bookish Fan Shirts, Bryce Quinlan Tee, Gif For Book Lover","Crescent City Shirts, Crescent City Merch, Bryce Quinlan Shirt, Viper Queen Shirt, Sarah J Maas Merch, Hunt Athalar, Lehabah Tshirt, Acotar Merch Shirt, Bookish Merch, Ruhn Danaan Shirt, Throne Of Glass Tee, City Of Starlight, House Of Earth",D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1759670633_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1803673557,"Meowy Christmas Cat Comfort Colors Shirt, Cat Lover Xmas TShirt, Funny Christmas Cat Tee, Shirt For Cat Lover, Cat Mom Gift","Christmas Cat Shirt, Christmas Tshirt, Cat Christmas Card, Cat Lover Shirt, Cat Mom Shirt, Merry Christmas, Cat Lover Christmas, Christmas Cat Gift, Gift For Cat Lover, Cat Mom Christmas, Vintage winter Cat, Meowy Christmas Tee, Family Christmas",D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1803673557_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1741120396,"One More Chapter Comfort Colors Shirt, Skeleton Reading T Shirt, Book Nerd Shirt, There Is No Such, Book Lover Gift For Women, Born To Read","One More Chapter, Librarian Shirt, Book Lover Shirt, Library Shirt, Shirt For Readers, Gift For Book Lovers, Just One More Book, Bookworm TShirt, Skeleton Reading, Librarian Sweatshirt, Bookish Comfort, Readingshirt, Reading Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1741120396_pose_D4_white_single.png,,,,,,,,,,,
Replace Mockup,1757272043,"Magical Flying Keys Comfort Colors Shirt, Wizard School T Shirt, HP Inspired Two Sided Shirts, Gift For HP Fan, Bookish Tee, They're Keys","Wizard School Shirt, Universal Studios, Harry Potter Shirt, Flourish And Blotts, Flying Keys Shirt, Hogwarts Magical Fan, Hp Potter Merch, Magical Crewneck Top, Bookish Reader Shirt, Magic Wizard Shirt, Forbidden Forest Tee, National Park Tee, Comfort Colors Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757272043_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1758615369,"Funny Astarion Game Fan Comfort Colors Shirt, Gale Spellcast and Chill Tee, Astarion BG3 T Shirt, High Elf Gaming Apparel","Dungeon Master Shirt, Astarion Juice Box, Gale Of Waterdeep, Astarion High Elf, Baldurs Gate 3 Merch, Bloodless Love, Gamer Gifts For Men, Funny Videogame Gift, Video Game Shirt, Astarion Approves, Astarion Simp, Astarion Merch, Astarion Baldurs",D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1758615369_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1784758623,"Spooky Movie Comfort Colors Shirt, Doodle Halloween, Horror Cartoon Shirts, Cartoon Halloween Gift","Halloween Coraline, Coraline Jones, Horror Movie Shirt, Coraline Vintage, Animation Shirt, Caroline Button Eyes, Coraline Movie Gift, Button Doll, Cartoon Movie Shirt, Comfort Colors Shirt, Halloween Shirt, Pink Palace, Over The Garden Wall",D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1784758623_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1812205587,"Magic Practical Tote Bag, Apothecary Owens Tote Gift, Magical Witch Canvas Bag, Witchy Woman Tote Bag, Halloween Gift For Friends","Midnight Margaritas, Apothecary Tote, Halloween Tote, Practical Magic bag, Basic Witch, 90S Movies, Sally Owens, Cute Fall Tote, Cute Witch Tote, Witch Vibes, Witchy Vibes, Gillian Owens, Witchy Woman Canvas",D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1812205587_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1757271215,"Wizard School Fandom Comfort Colors Shirt, Magic Candy Shop Tee, HP Inspired Two Sided T Shirt, Bookish Shirt, Gift For Friends","Honeydukes, Harry Potter Party, Wizard School Shirt, Wizarding World, Chocolate Frog, Universal Studios, HP Inspired Shirt, Wizard School Party, Wizard Decor, Halloween Printable, Harry Potter Gift, Harry Potter Decor, Birthday Party",D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1757271215_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1743086246,"Abraxos Garden Club Comfort Colors Shirt, Throne Of Glass Abraxos Flower, Flower Dragon Bookish Tee, Boho Wildflowers Cottagecore Shirt","Book Lover Gift, Throne Of Glass, Vintage Botanical, Comfort Colors Shirt, Book Club Shirt, Booktok Merch, Dragon Rider, Abraxos Flower, Pressed Flowers, Abraxos Shirt, Sjm Merch, Floral Shirt, ThroneOfGlass",D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1743086246_pose_I1_dark_single.png,,
Replace Mockup,1755810817,"Don't Embarrass Me Please Please Please Comfort Colors Shirt, Short n’ Sweet, Sabrina Fan Tee, Concert Shirt","Sabrina Carpenter, Short N Sweet, Please Please Please, Sabrina Merch, Sabrina Espresso, Sabrina Please Shirt, Olivia Rodrigo, Dont Embarrass Me, Carpenter Shirt, Sabrina Please Lyric, I Beg You, Carpenter Please, Comfort Colors Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1755810817_pose_D2_white_single.png,,,,,,,,,,,,
