product,shop_name,price,listing_age,total_views,views_per_month,total_reviews,total_favorites,avg_reviews,shop_age,total_shop_sales,category,listing_type
Christmas Gnome Silicone Mold-Cute Gnome Resin Mold-Gnome Night Light Mold-Epoxy Resin Mold-Cement Plaster Jesmonite Art Mold,,$7.88,60,"4,349",72.5,13,188,0,81,"35,691",Craft Supplies & Tools,Physical
"Custom Shark Resin Lamp: Ocean Diorama, Deep Sea Art",,$58.51,21,"4,347",207.0,7,153,0,41,940,Home & Living,Physical
"Lamp wolf epoxy resin,epoxy resin wood,custom resin lamp,blue black lamp,Wolf decor, pokemon lamp,christmas gift,handmade gift,gift for him",,$148.00,32,"4,342",135.7,9,346,0,63,"6,117",Home & Living,Physical
"Bloodborne Hunter and Lady Maria Resin Lamp | Handmade Epoxy Art Combat Sculpture,Gothic Hunters Resin Lamp | Handmade Epoxy Battle Scene",,$127.88,6,"4,335",722.5,2,161,0,19,"1,353",Home & Living,Physical
"Epoxy Resin Whale Lamp: Undersea City Diorama, Handmade Art Light",,$331.28,34,"4,321",127.1,0,144,0,41,940,Home & Living,Physical
"MAGIC WORLD resin lamp, Dragon Resin wood art lamp, Epoxy Resin Lamp, Resin night light, Personalized gift for home décor, Gift For Him",,$149.50,30,"4,320",144.0,9,286,0,60,"3,695",Home & Living,Physical
"3d art lamp, dinosaur battle, resin night light,",,$113.42,6,"4,318",719.7,4,320,1,8,40,Home & Living,Physical
"Flower Vase Wood Resin Epoxy, Custom Handmade Vase Epoxy Flower Decor, Vase Art Home Decor, Unique Gift, Mother's Day, Father's Day",,$230.00,12,"4,310",359.2,3,155,0,66,"55,400",Home & Living,Physical
"Crystal Epoxy Resin Night Light, Fairycore LED Crystal Lamp, Witchcore Bedside Magic Lantern with glowing luminophor elements 02/07",,$34.00,32,"4,306",134.6,10,594,0,78,225,Home & Living,Physical
"Hammerhead Shark Jellyfish Resin Night Light, Ocean Theme Handmade Home Decor, Best Friend Gift, Halloween Gift, Christmas Gift",,$85.90,34,"4,301",126.5,4,133,0,66,"8,644",Home & Living,Physical
"Songoku Super Saiyan Resin Lamp, dragonball figure, Super Saiyan Battle Lamp, Anime Epoxy Lamp",,$99.80,6,"4,301",716.8,3,66,1,34,"16,179",Home & Living,Physical
Lotus Candle Holder Silicone Mold-Crystal Lotus Candlestick Mold-Kawaii Resin Mold-Lotus Lamp Holder Mold-Lotus Ashtray Storage Box Mold,,$10.88,90,"4,290",47.7,20,530,0,93,"95,327",Craft Supplies & Tools,Physical
"Red Alert Nuclear Power Plant Reactor Humidifier with Breathing LED Light, 3D Printed Desk Decor, Table Lamp, Handmade Decor, Birthday Gift",,$110.04,16,"4,275",267.2,3,246,0,22,"3,460",Art & Collectibles,Physical
"King of Dark Epoxy Lamp, Custom Resin Lamp, Custom Epoxy Resin Lamp, Christmast Gift, Gift for Him, Table Lamp Decoration, Birthday gift",,$35.00,17,"4,261",250.6,0,65,0,61,"5,510",Home & Living,Physical
Handmade Orange Flower Ceiling Lamp: Resin Floral Chandelier,,$199.00,143,"4,243",29.7,2,641,0,166,"11,545",Home & Living,Physical
"Lamp wolf epoxy resin, epoxy resin wood, custom resin epoxy lamp, red black lamp, Wolf decor art,halloween decor gift,christmas gift",,$158.00,32,"4,238",132.4,9,292,0,63,"6,117",Home & Living,Physical
Epoxy Resin Light Humpack Custom Ocean Resin Lamp Miniatures Unique Handmade Personlized Christmas Gifts For Daughter,,$75.00,61,"4,230",69.3,2,189,0,62,"2,469",Home & Living,Physical
"Double Diver Ocean Resin Table Lamp – Son Graduation Gift, Boyfriend Birthday Gift, Nautical Nursery Decor, Custom Marine Theme Night Light",,$139.99,9,"4,225",469.4,5,184,1,107,"5,158",Home & Living,Physical
"Dar.th Va.der night light, Star war.s Epoxy lamp, diorama Resin Lamp, Stormtrooper lamp Sword lightsaber for gaming, Resin Wood lamp, Gifts",,$190.45,5,"4,225",845.0,3,123,1,54,"22,721",Home & Living,Physical
"Rayquaza kyogre groudon pokemon resin lamp, pokemon decor, pokemon gifts, pokemon epoxy lamp, custom resin night light, custom lamp",,$137.98,32,"4,221",131.9,5,160,0,59,"12,310",Home & Living,Physical
"Custom pokemon gift, pokemon resin lamp, epoxy lamp, pokemon decor, custom night light, resin night light, epoxy night light, custom lamp",,$137.98,32,"4,210",131.6,3,164,0,59,"12,310",Home & Living,Physical
"Octopus and diver Night light, Personalized Ocean Resin Lamp, Octupus vs Turtles lamp, Anniversary Gift, Mother's Day",,$99.00,34,"4,204",123.6,7,149,0,34,"16,179",Home & Living,Physical
Darth Vader Resin Diorama Lamp | Handmade Galaxy Wars Night Light,,$82.47,6,"4,191",698.5,7,72,1,41,434,Home & Living,Physical
"Japanese Torii Resin Lamp, Handmade Waterfall Landscape LED Light, Nature Desk Decor, gift for him, father's day gift, back to school 2026",,$140.00,6,"4,185",697.5,0,41,0,21,382,Home & Living,Physical
"Handmade Epoxy Resin Wood Lamp, Violet LED Ambient Light",,$195.21,11,"4,182",380.2,4,188,0,16,207,Home & Living,Physical
"Customized Ocean Shark Resin Night Lamp, Personalized Home Decor Table Lamp, Best Friend Gift, Unique Valentine's Day Gift, Father's Gift",,$135.80,26,"4,182",160.8,8,139,0,66,"8,644",Home & Living,Physical
"Wrist rest resin,keyboard wrist rest,wooden wrist rest,custom Wrist rest resin,handmade gift,desk accessories wood,gaming decor,gift ideas",,$138.80,19,"4,181",220.1,6,196,0,63,"6,117",Electronics & Accessories,Physical
"Resin Forest Lamp: Handmade Anime Night Light with Kodama Spirits,Unique Resin Night Light",,$266.49,8,"4,172",521.5,6,386,1,38,837,Home & Living,Physical
Rings Lord Resin Lamp-Handmade LOTR Room decor Epoxy Lamp-Resin Night light gift-lord of the ring gift for men-Handmade decor Epoxy Lamp,,$51.12,18,"4,168",231.6,8,242,0,21,243,Home & Living,Physical
"Handmade Fantasy Resin Battle Lamp, Custom Eternal Fantasy Lamp, Final Legend Art, Gamer Table Lamp, Unique Gift for Kids & Game Lovers",,$118.00,6,"4,160",693.3,7,221,1,13,362,Home & Living,Physical
"Customised 4cm tall name/letter lamp handmade with epoxy resin, real dried flowers, sparkles etc",,$26.16,45,"4,148",92.2,4,97,0,55,209,Home & Living,Physical
"Sephiron blade and C.loud strife resin night light, custom resin lamp, Christmas gift for gamer, Fantasy Battle Night Lamp Gift",,$83.16,6,"4,148",691.3,11,170,2,23,"3,641",Home & Living,Physical
"Dragon Resin Lamp, Dragon Night Light, Epoxy Resin Lamp, Multi-Color LED Crystal Decor Wood Lamp, Fantasy Gamer & Study Desk (Fire Dragon)",,$107.99,6,"4,145",690.8,1,146,0,6,59,Home & Living,Physical
"Dragon Couple Resin Lamp, Fantasy Epoxy Night Light, Romantic LED Wood Lamp, Personalized Gift for Mom, Unique Home Decor",,$64.90,1,"4,143",4143.0,0,38,0,28,"2,494",Home & Living,Physical
Sonic Diorama Resin Lamp: Shadow the Hedgehog Handmade Night Light,,$88.00,13,"4,140",318.5,6,152,0,63,"6,112",Home & Living,Physical
"Handmade Dinosaur Resin Night Light, Square Micro Landscape, Halloween Gifts, Christmas Gifts, Best Friend Gifts",,$75.80,16,"4,131",258.2,0,26,0,66,"8,644",Home & Living,Physical
EXCLUSIVE Mew Egg Resin Lamp – Handmade LED Night Light | Creature Diorama | USB Collectible Lamp | Gift for Gamers & Anime Fans,,$108.17,8,"4,131",516.4,0,532,0,23,534,Home & Living,Physical
"Round Epoxy Coffee Table, 3D Koi Fish Art – Exotic Tropical Timber, Unique Housewarming Gift for New Home, Zen Decor",,$722.00,39,"4,124",105.7,2,120,0,62,561,Home & Living,Physical
Oval Egg Silicone Mold-Large Egg Ball Mold-Egg Resin Mold-Egg Lamp Mold-DIY Dried Flower Specimen Resin Mold-Epoxy Resin Art Mold,,$4.38,51,"4,116",80.7,12,305,0,93,"95,327",Craft Supplies & Tools,Physical
"Dark Rev@n Custom Resin Lamp, Handmade Epoxy Resin Night Light, Star Wars Inspired Lamp, Gaming Room Decor, Unique gift, Christmas gifts",,$77.98,7,"4,114",587.7,4,227,1,49,"1,820",Home & Living,Physical
"Marine Turtle Night Light, Handmade Craft, Personalized Decor, Best Friend Gift, Unique Decor, Christmas Gift, Interior Mood Lighting",,$135.80,39,"4,113",105.5,4,102,0,66,"8,644",Home & Living,Physical
"Wood Resin Night Light, Zen Tea Light Candle Holder, Handmade Table Lamp",,$250.00,67,"4,109",61.3,0,562,0,169,"2,599",Home & Living,Physical
"Lamp Fox epoxy resin wood, custom resin epoxy lamp, Fox decor art, diorama lamp, personalized bedside lamp, gift for him, christmas gift",,$146.80,3,"4,103",1367.7,13,269,4,19,87,Home & Living,Physical
"Ze.lda Master Sword Lamp, Resin Wood Night Light, Gaming Decor",,$104.00,6,"4,099",683.2,1,42,0,53,593,Home & Living,Physical
New Led night light resin molds-Bottle light silicone mold-Epoxy resin bottle mold for night light DIY-Small table lamp mold-Resin molds,,$1.68,61,"4,097",67.2,3,325,0,105,"126,105",Craft Supplies & Tools,Physical
Handmade Dandelion Resin Lamp: Real Flower Night Light,,$115.00,13,"4,097",315.2,9,172,1,16,222,Home & Living,Physical
"Hornet Silksong Night Light, Hollow Knight SilkSong Figure, Gamer Gift, Gamer Decor Lamp, Christmas Lamp Gift for Hallow Knight Fans",,$123.82,8,"4,093",511.6,12,121,2,33,"6,921",Home & Living,Physical
Rustic Resin Antler Chandelier: Farmhouse Lodge Cabin Lighting,,$709.00,15,"4,081",272.1,1,47,0,25,310,Home & Living,Physical
"jellyfish lamp, resin diorama",,$348.97,53,"4,074",76.9,1,140,0,53,408,Home & Living,Physical
"Handmade resin lamp, Diorama resin epoxy, Epoxy and Wooden Night Light, Table lamp, Birthday Gift, Anime Model, Father day's, Anime Statue",,$135.00,20,"4,073",203.7,2,321,0,39,"20,551",Home & Living,Physical
"Custom handmade real flower color night light,Personalized dried flower resin letter name lamp, nice gift box for Halloween Christmas gifts",,$45.60,56,"4,070",72.7,11,167,0,65,"5,221",Home & Living,Physical
"Custom resin lamp leafeon, pokemon gift, custom epoxy lamp, pokemon birthday, eevee evolution pokemon lamp, epoxy night light",,$117.98,24,"4,068",169.5,3,302,0,59,"12,310",Home & Living,Physical
"Resin Lamp, Shipwreck Scuba Diving, whale, & ocean resin night light, personalized anniversary gift for her, Birthday gift for kid children",,$53.31,7,"4,060",580.0,5,142,1,8,71,Home & Living,Physical
Epic Godzilla Battle Resin Lamp: Handmade Diorama Night Light,,$80.28,6,"4,053",675.5,8,47,1,8,390,Home & Living,Physical
"Star Trek USS Voyager NCC-74656 resin night light, Millennium Falcon night light, star wars gift for him",,$99.80,8,"4,049",506.1,4,223,1,34,"16,179",Home & Living,Physical
"IMMORTAL FLOWER Night Lamp, Strawflowers Bottle Lamp, Real Chrysanthemum Flower Epoxy Lamp, Resin Lamp, Gifts For Her, Christmas gift",,$58.53,34,"4,048",119.1,7,118,0,50,"10,764",Home & Living,Physical
"Galaxy Spaceship Resin Lamp: Sci-Fi Diorama Night Light, Millennium Falcon Figure 3d",,$10.00,12,"4,047",337.2,1,144,0,34,"16,179",Home & Living,Physical
"Real Pink-White Rose Night Light, Rose Lamp, Real Rose Resin Block, Resin Paperweight, Gift for Her, Home Decor, Gift for Mom",,$99.50,30,"4,042",134.7,4,219,0,62,"4,205",Home & Living,Physical
Large dice resin mold-D20 dice silicone mold-Dice candle mold-Dice plaster mold-Epoxy resin dice night lamp mold-Resin dice mold,,$10.88,45,"4,041",89.8,11,168,0,87,"69,375",Craft Supplies & Tools,Physical
Epoxy Resin Bedside Lamp: Unique Ambient Night Light,,$240.00,45,"4,040",89.8,1,149,0,62,"1,053",Home & Living,Physical
"Diorama Mae.lle Expedition 33 Lamp – Clair Obscur Night Light, Handmade Epoxy Lamp, Gamer Gift & Custom Gift for Her",,$89.00,5,"4,039",807.8,1,70,0,10,351,Home & Living,Physical
"Dart.h Va.der And Storm.trooper Resin Lamp | Handcrafted Wood & Epoxy Night Light, Unique Desk Decor And Gift for Sci-Fi Lovers",,$87.90,6,"4,015",669.2,10,160,2,10,639,Home & Living,Physical
Fake Ice Cream Night Lamp - Faux Resin Drink - Fake Food Decor - Realistic Resin Cocktail - Funky Food Sculpture - Pop Art Furniture,,$114.80,30,"4,014",133.8,1,679,0,71,"8,064",Art & Collectibles,Physical
"GALAXY SPACE Epoxy Lamp, Custom Epoxy Resin Lamp, Resin and Wood Night Light, Resin Wood Art Lamp, Custom Night Light, Personalized Light",,$157.00,34,"4,012",118.0,10,205,0,66,"55,400",Home & Living,Physical
Vintage Style Resin Guinness Toucan Table Lamp,,$167.48,24,"4,012",167.2,5,70,0,57,"3,399",Home & Living,Physical
"Cosmic Clash Lamp – Doom vs Surfer Epoxy Lamp, Handmade Resin Diorama, Unique Gift for Him, Holiday Gift, Desk Decor Gamers Gifts",,$147.50,5,"4,008",801.6,3,157,1,64,"62,570",Home & Living,Physical
"Orca resin epoxy night light, turtles resin art lamp, handmade resin gift, table decor, bedside lamp, gift for him",,$83.16,22,"4,003",182.0,8,217,0,23,"3,641",Home & Living,Physical
Resin Light Crystal Night Light Resin Prism Crystal Gift Unique Light Handmade Resin Gift Crystal Decoration Bedside Lighting Table Lamp,,$79.99,19,"4,003",210.7,4,324,0,19,16,Home & Living,Physical
"Wood Resin Dandelion Table Lamp, Handmade Night Light",,$250.00,68,"3,998",58.8,1,411,0,169,"2,599",Home & Living,Physical
Toothless & Light Fury Epoxy Resin Lamp | HTTYD Night Light | Handmade Desk Lamp | Dragon Diorama | Bedroom Decor Gift Idea | Handmade Lamp,,$164.66,11,"3,996",363.3,12,110,1,14,343,Home & Living,Physical
"Handmade Resin Fox Lamp – Forest Moonlight Epoxy Art Light | Woodland Animal Night Light | Unique Gift for Nature Lovers, Home Decor",,$145.50,11,"3,991",362.8,7,355,1,20,406,Home & Living,Physical
"Sci-Fi Collectibles- Star Wa.rs wooden box lamp- Star Trek Epoxy Resin Lamp, USS NCC-1864 & NCC-1701-A, Cool Valentine gift for Sci-fi fans",,$86.99,4,"3,990",997.5,9,183,2,12,"1,192",Home & Living,Physical
"Bedroom Floating Shelf, Wall Mounted Bedside Shelf With Light, Cozy Nightstand Shelves, Rustic Book Shelf, Resin Wall Shelf With LED Lamp",,$215.00,12,"3,981",331.8,0,69,0,26,101,Home & Living,Physical
"Custom Space Galaxy Lamp, Galaxy Night light, Handmade Lamp, Unique Gift, gift for boyfriend, Christmas gift, personalization Gift",,$109.80,9,"3,981",442.3,5,220,1,54,"31,299",Home & Living,Physical
"The Majesty of Mor.d..0..r with the Sau.r.0.n Handmade Book Nook, Monster book nook lamp, special gift, book nook lamp decor for your home.",,$159.85,12,"3,972",331.0,4,281,0,19,"1,353",--,Physical
"Silver Wolf Forest Resin Lamp | Aurora Borealis–Inspired Epoxy Night Light | Desk Lamp, Housewarming & Unique Gift for Her",,$108.75,3,"3,970",1323.3,7,338,2,10,386,Home & Living,Physical
"Modern Gift For Couple, Handcrafted Epoxy Lamp, Cozy Resin Lamp, Desk Night Light, Perfect Gift For Beloved, Bedside Lamp, Engraved Gift",,$260.00,14,"3,963",283.1,2,98,0,46,55,Home & Living,Physical
Spired Epoxy Resin Lamp: Olive Wood Bedside Night Light,,$146.00,31,"3,959",127.7,0,51,0,62,"1,053",Home & Living,Physical
JELLY CAKE COLOR CHaNGING Lamp – Kawaii Resin Lamp Cherry Top – Retro Dessert Decor – Dopamine Decor – Kitschy Room Lighting,,$48.00,11,"3,952",359.3,1,515,0,87,"10,934",Home & Living,Physical
"Resin Stacked Book Lamp, Boho Night Light, Room Decor",,$56.09,24,"3,950",164.6,10,135,0,26,143,Home & Living,Physical
"Resin Lucky Cat Lamp: Maneki Neko Fortune Gift, Anniversary Decor",,$250.00,45,"3,939",87.5,1,241,0,54,"31,299",Home & Living,Physical
"Seabed Resin Table Lamp: Diver Figurines, Deep Sea Decor",,$111.77,8,"3,939",492.4,9,182,1,11,367,Home & Living,Physical
"Five Nights at Freddys, Funtime, Lampe aus Epoxidharz, Resin Lamp, Gamer, Gaming, Funko Pop, Horror, Lampe, Epoxy, resin art, FNAF",,$87.09,23,"3,926",170.7,3,95,0,34,161,Home & Living,Physical
Handmade Aurora Night Light: Wood & Resin Paperweight Gift,,$39.00,7,"3,924",560.6,1,110,0,20,295,Art & Collectibles,Physical
"Whale Shark Resin Lamp, Ocean Scene, Divers, Wood Base Home Decor, Halloween Gifts, Christmas Gifts, Handmade Gifts for Kids, Divers Crafts",,$89.90,12,"3,922",326.8,5,163,0,66,"8,644",Home & Living,Physical
DIY Silicone Epoxy Resin Mold Round Ball Night Light Silicone Mold LED Night Light Lamp Holder Bottle Silicone Mold Hand-made,,$3.99,57,"3,918",68.7,7,428,0,87,"75,299",Craft Supplies & Tools,Physical
"PREMIUM Esquie Resin Lamp – Clair Obscur Expedition 33 Inspired LED Light, Handmade Fantasy Diorama Lamp, Art Gift for Collectors",,$104.79,7,"3,917",559.6,9,81,1,23,534,Home & Living,Physical
"Jesus Resin Wood lamp, Christian Art,Christian Bedside,Easter gifts, Housewarming gift, Religious Gifts, Fathers day gift, Gifts for dad",,$129.00,21,"3,914",186.4,2,153,0,43,"15,304",Home & Living,Physical
Handmade Koi Fish Resin Lamp: Wood & Epoxy Night Light,,$168.98,48,"3,913",81.5,0,185,0,51,"1,084",Home & Living,Physical
"Custom Anime Artisan Keycap, ESC Resin Keycap, Anime Spacebar Resin Handmade Keycap, Anime Character Custom Keycap | Gifts",,$82.27,24,"3,912",163.0,3,87,0,54,"22,721",Home & Living,Physical
"Mini Resin Penis Lamp, Adult Novelty Night Light, Gag Gift",,$23.99,31,"3,909",126.1,13,122,0,61,"2,295",Home & Living,Physical
"Lamp Dried Flower , epoxy resin lamp wood, night light wood, custom resin lamp, unique home decor,christmas gifts,resin art decor,gift ideas",,$156.00,19,"3,909",205.7,1,324,0,63,"6,117",Home & Living,Physical
"Cusotm Resin Lamp Egg, Handcrafted Eggs and Personalized Gift For Him, Custom Night Light and Handmade Gifts for Easter Day,Christmas gifts",,$137.50,26,"3,907",150.3,8,193,0,63,"6,117",Home & Living,Physical
Mystical Forest Crystal Resin Lamp Fantasy Fairy Art Sculpture,,$96.89,23,"3,906",169.8,1,193,0,41,"3,019",Art & Collectibles,Physical
Steam train American West resin sculpture Lamp Unique gifts miniature ART Collectibles,,$395.00,8,"3,905",488.1,1,84,0,94,677,Art & Collectibles,Physical
Handmade Resin Art Lamp: Sea Turtle & Diver Ocean Night Light,,$103.00,31,"3,902",125.9,5,151,0,43,"1,435",Home & Living,Physical
"Nightlight ""Poppy"" made of epoxy resin and natural wood – Handmade Flower Night Light, Botanical Home Decor Gift - Resin Lamp",,$148.00,20,"3,901",195.1,3,155,0,22,23,Home & Living,Physical
"Hammerhead Shark Marine Resin Lamp –a diving adventure souvenir for boys, a New Year's gift",,$139.88,12,"3,900",325.0,1,276,0,107,"5,158",Home & Living,Physical
"Super Saiyan Goku Resin Lamp, Handcrafted Dragon Ball Z Diorama, Kamehameha Epoxy Night Light, Anime Desk Decor, Super Saiyan Lamp",,$104.25,3,"3,897",1299.0,0,14,0,5,74,Home & Living,Physical
"Pyramid Horror Resin Art Lamp, Handcrafted Shadow Glow Light, Dark Aesthetic Home Decor, Preorder Gift Idea",,$88.02,5,"3,892",778.4,4,424,1,20,"1,089",Home & Living,Physical
Square LED Light Wooden Base Lamp with circle in center for epoxy resin crafts.,,$19.00,30,"3,888",129.6,3,86,0,121,118,Home & Living,Physical
5g Protection Orgone Generator,,"$4,196.16",65,"3,887",59.8,0,86,0,65,10,Home & Living,Physical
"Lamp Galaxy Resin, astronaut resin lamp, Lamp custom resin, epoxy resin lamp, night light wood, table lamp wood, baby gift,gift for him",,$163.00,34,"3,886",114.3,7,230,0,63,"6,117",Home & Living,Physical
Storykeepers' Collection 2 - Pre-Loved Treasures – Handmade Photography Props & Display Items (Discounted),,$8.81,41,"3,886",94.8,1,242,0,45,"1,958",Art & Collectibles,Physical
"Real Rose Flower resin epoxy lamp, Personalized wood engraved lamp, Christmas gift for her, valentine day gift",,$63.47,18,"3,885",215.8,3,102,0,23,"3,641",Home & Living,Physical
Handcrafted Resin Shark Night Light: Shipwreck Wood Ocean Desk Lamp,,$119.98,35,"3,875",110.7,2,109,0,107,"5,158",Home & Living,Physical
"Diver Whale Shark Resin Night Light, Home Decor Light, Best Friend Gift, Unique Gifts For Home Decoration, Christmas Gifts",,$135.80,39,"3,868",99.2,9,133,0,66,"8,644",Home & Living,Physical
"Fire Breath Dragon Resin Lamp, Resin Art, Dragon Art,Dragon Statue,Table Lamp,Gift For Him, Gaming Decoration, Dragon Lamp As Halloween Gift",,$69.15,1,"3,867",3867.0,0,34,0,15,925,Home & Living,Physical
"Resin Wood lamp Desk Decor, Custom anime Night Lamp, epoxy resin lamp, Handmade Resin & Wood Lamp, Custom Night Light, Handcrafted Gift",,$97.51,30,"3,864",128.8,0,79,0,54,"22,721",Home & Living,Physical
