web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,image,image2
1780902448-174,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=13,Holly,"Holly on Oct 23, 2025",Love this shirt! It was a great gift for my friend’s birthday. Would definitely purchase from seller again.,"Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon",5 out of 5 stars,,https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg,https://i.etsystatic.com/iusa/0dabd5/27660068/iusa_75x75.27660068_cr2c.jpg?version=0
1780902448-175,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=13,Allie,"Allie on Oct 22, 2025",Great shirt and quality. Highly recommend,"Friend Vibes Comfort Colors Shirt, Famous Sitcom Shirt, Gift For Friends, I’ll Be There For You","Friend Vibes Comfort Colors Shirt, Famous Sitcom Shirt, Gift For Friends, I’ll Be There For You",5 out of 5 stars,,https://i.etsystatic.com/6449876291/r/il/baeaed/6449876291/il_340x270.6449876291_o2oq.jpg,https://i.etsystatic.com/iusa/a5b30a/61068723/iusa_75x75.61068723_fmg5.jpg?version=0
1780902448-176,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=13,Alyssa,"Alyssa on Oct 22, 2025",Perfect for my son’s birthday!,"Custom Birthday Comfort Colors Shirt for Wizard Fans, Happee Birthdae T Shirt, Magical Cake Tee, Gift For Book Lover","Custom Birthday Comfort Colors Shirt for Wizard Fans, Happee Birthdae T Shirt, Magical Cake Tee, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6217605384/r/il/00cf47/6217605384/il_340x270.6217605384_cxut.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902448-177,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=13,LeeAnna,"LeeAnna on Oct 21, 2025",,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902448-178,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=13,Brandi,"Brandi on Oct 18, 2025",This shirt is awesome and the graphic is the perfect size!  I got so many compliments when I wore this at Epic Universe.,"Night Fury Dragon Two-Sided Shirt Comfort Colors, How To Train Dragon Gift, Gift For Dragon Lovers, HTTYD","Night Fury Dragon Two-Sided Shirt Comfort Colors, How To Train Dragon Gift, Gift For Dragon Lovers, HTTYD",5 out of 5 stars,,https://i.etsystatic.com/6943962864/r/il/a47d96/6943962864/il_340x270.6943962864_rkgr.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-179,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Kristin,"Kristin on Oct 18, 2025",My daughter loves this shirt!,"Fearless Bookish Comfort Colors Shirt, Powerless Series Shirt, Powerless Lauren Roberts Inspired, Kai And Paedyn Shirt, Bookish Gifts","Fearless Bookish Comfort Colors Shirt, Powerless Series Shirt, Powerless Lauren Roberts Inspired, Kai And Paedyn Shirt, Bookish Gifts",5 out of 5 stars,,https://i.etsystatic.com/6790328412/r/il/e2d98a/6790328412/il_340x270.6790328412_djii.jpg,https://i.etsystatic.com/iusa/4f67d3/9146675/iusa_75x75.9146675.jpg?version=0
1780902460-180,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Emilie,"Emilie on Oct 18, 2025",Love it - color is great.,"Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon",5 out of 5 stars,,https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-181,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Brittany,"Brittany on Oct 18, 2025",Perfect I love this shirt,"Belle’s Book Club Shirt Comfort Colors, Tale As Old As Time Bookish Tee, Belle’s Book Café Shirt, Princess Book Lover Gift, Girl Trip Shirt","Belle’s Book Club Shirt Comfort Colors, Tale As Old As Time Bookish Tee, Belle’s Book Café Shirt, Princess Book Lover Gift, Girl Trip Shirt",5 out of 5 stars,,https://i.etsystatic.com/6895045337/r/il/87e389/6895045337/il_340x270.6895045337_m346.jpg,https://i.etsystatic.com/iusa/2e98f8/110811304/iusa_75x75.110811304_kk49.jpg?version=0
1780902460-182,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Jacqueline,"Jacqueline on Oct 17, 2025",I needed a reprint and they were so understanding and helpful! :),"Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt","Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt",5 out of 5 stars,,https://i.etsystatic.com/7059083356/r/il/48637b/7059083356/il_340x270.7059083356_pm4y.jpg,https://i.etsystatic.com/iusa/9e3104/101555864/iusa_75x75.101555864_kfaa.jpg?version=0
1780902460-183,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,,"Etsy buyer on Oct 17, 2025","Shirt fit exactly how I wanted it to, great quality tshirt and I’ve washed it so many times now and it still holds up.","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift",5 out of 5 stars,,https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-184,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Megan,"Megan on Oct 17, 2025",Got this shirt for my friend for her birthday and she loved it!,"Emily Henry Books Stamp Shirt Comfort Colors, Beach Read Shirt, Sunshine Falls Shirt, Happy Place Inspired Shirt, Book Lovers Tee","Emily Henry Books Stamp Shirt Comfort Colors, Beach Read Shirt, Sunshine Falls Shirt, Happy Place Inspired Shirt, Book Lovers Tee",5 out of 5 stars,,https://i.etsystatic.com/6913676244/r/il/617dbe/6913676244/il_340x270.6913676244_41p4.jpg,https://i.etsystatic.com/iusa/e2221a/114217041/iusa_75x75.114217041_6btu.jpg?version=0
1780902460-185,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Katie,"Katie on Oct 16, 2025",,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,,https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg,https://i.etsystatic.com/iusa/d33881/66953819/iusa_75x75.66953819_cozg.jpg?version=0
1780902460-186,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Natalie,"Natalie on Oct 15, 2025",Super accommodating! Thank you and would shop here again.,"Magic Practical Comfort Colors Shirt, Apothecary Owens T Shirt, Magical Witch Shirts, Witchy Woman Shirt, Halloween Gift For Friends","Magic Practical Comfort Colors Shirt, Apothecary Owens T Shirt, Magical Witch Shirts, Witchy Woman Shirt, Halloween Gift For Friends",5 out of 5 stars,,https://i.etsystatic.com/6212501274/r/il/e46d1e/6212501274/il_340x270.6212501274_pgfp.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-187,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Etsy buyer,"Etsy buyer on Oct 14, 2025",I seriously might need another,"New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers",5 out of 5 stars,,https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg,https://i.etsystatic.com/iusa/85a244/38768498/iusa_75x75.38768498_nzos.jpg?version=0
1780902460-188,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Jeffrey,"Jeffrey on Oct 13, 2025",Great Transaction! Fast Shipping! Thank You!,"The Female Gaze Comfort Colors Shirt, Petrify The Patriarchy Shirt, Anti-Patriarchy Medusa Shirt, Feminist Activism,  Women's Rights Gift","The Female Gaze Comfort Colors Shirt, Petrify The Patriarchy Shirt, Anti-Patriarchy Medusa Shirt, Feminist Activism,  Women's Rights Gift",5 out of 5 stars,,https://i.etsystatic.com/6520959514/r/il/bd0482/6520959514/il_340x270.6520959514_3m82.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-189,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,meghan,"meghan on Oct 13, 2025",The item was amazing and just what I wanted.,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,,https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-190,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,mely,"mely on Oct 13, 2025","fast delivery!
love this book series ????","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902460-191,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Jaiden,"Jaiden on Oct 13, 2025","The quality is great, fit of shirt is great and true to unisex sizing, shipping was quick!","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/iusa/52d8dd/99258970/iusa_75x75.99258970_m3jj.jpg?version=0
1780902460-192,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=14,Colette,"Colette on Oct 13, 2025",Such a good t-shirt! Great quality. Thank you!,"Don’t Talk To Strangers Comfort Colors Shirt, Funny Alien Spooky Season T Shirt, Stranger Alien Tee, Safety Education","Don’t Talk To Strangers Comfort Colors Shirt, Funny Alien Spooky Season T Shirt, Stranger Alien Tee, Safety Education",5 out of 5 stars,,https://i.etsystatic.com/7011119610/r/il/b14bee/7011119610/il_340x270.7011119610_mqlm.jpg,https://i.etsystatic.com/iusa/70fbc4/82800141/iusa_75x75.82800141_2j9t.jpg?version=0
1780902472-193,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Hannah,"Hannah on Oct 12, 2025",It was exactly what I wanted and very comfortable material!,"Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover",5 out of 5 stars,,https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg,https://i.etsystatic.com/iusa/ef3d26/69843768/iusa_75x75.69843768_q3tf.jpg?version=0
1780902472-194,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Etsy buyer,"Etsy buyer on Oct 12, 2025",It arrived fast and the quality is amazing. It looks just like the pictures. I have gotten so many compliments on it and I love that it is a double love of my fav series and fav singer!,"Fourth Wing Dragon Tairn Andarna Comfort Colors Shirt, I Had The Time Of My Life Riding Dragons With You, Basgiath War College Dragon Rider","Fourth Wing Dragon Tairn Andarna Comfort Colors Shirt, I Had The Time Of My Life Riding Dragons With You, Basgiath War College Dragon Rider",5 out of 5 stars,,https://i.etsystatic.com/6829240913/r/il/97423d/6829240913/il_340x270.6829240913_fz7y.jpg,https://i.etsystatic.com/iusa/81b4d2/90576193/iusa_75x75.90576193_4v7f.jpg?version=0
1780902472-195,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Monica,"Monica on Oct 11, 2025",Great shirt I love it. It runs big though!,"Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt","Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt",5 out of 5 stars,,https://i.etsystatic.com/6672158846/r/il/bfa18b/6672158846/il_340x270.6672158846_mrvw.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-196,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Amanda,"Amanda on Oct 11, 2025",My friend loves her new short!,"Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon",5 out of 5 stars,,https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-197,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Amanda,"Amanda on Oct 11, 2025",I love wearing this to Disney,"Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon",5 out of 5 stars,,https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-198,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Berlin,"Berlin on Oct 9, 2025",I’m absolutely love the shirt! Exactly what I expected and I wear it all the time,"Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers",5 out of 5 stars,,https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-199,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Etsy buyer,"Etsy buyer on Oct 9, 2025",Beautiful and perfect for the fan of Wicked!,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,,https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-200,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,,"Etsy buyer on Oct 8, 2025","gift for my boyfriend, great quality and shipped fast","I Love My Cougar Girlfriend Comfort Colors Shirt, Two Sided Shirt For Boyfriend, Funny Cougar Girlfriend Tee, Gift For Him","I Love My Cougar Girlfriend Comfort Colors Shirt, Two Sided Shirt For Boyfriend, Funny Cougar Girlfriend Tee, Gift For Him",5 out of 5 stars,,https://i.etsystatic.com/6638484511/r/il/41de36/6638484511/il_340x270.6638484511_4xzf.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
1780902472-201,https://www.etsy.com/shop/GONdesignJEWELRY#reviews,https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=15,Erika,"Erika on Oct 7, 2025",Love the item love the material,"Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift",5 out of 5 stars,,https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg,https://i.etsystatic.com/site-assets/images/avatars/default_avatar.png?width=75
